perturbation_rank,model_name,target,intervention,association_sign,direction_evidence,priority_score,evidence_source_count,affected_pathway_count,affected_pathways,mean_baseline_escape_probability,mean_perturbed_escape_probability,mean_delta_escape_probability,mean_predicted_escape_reduction,median_predicted_escape_reduction,maximum_predicted_escape_reduction,cells_with_reduced_escape_probability,fraction_cells_with_reduced_escape_probability,perturbation_strength,confidence_score,intervention_score,predicted_effect,rap_effect_fraction
36,rap_plus_pathways,CDC20,inhibit,1.0,differential_expression_effect,0.6363605104807625,2.0,2,E2F Targets;G2-M Checkpoint,0.40940627470332364,0.5594657219140116,0.15005944721068792,-0.15005944721068792,-0.1431460940150815,-3.1026126893481226e-09,0,0.0,0.25,0.5848469219070479,-0.08776180580424398,predicted_worsening,0.25
37,rap_plus_pathways,PLK1,inhibit,1.0,differential_expression_effect,0.6453224467779706,2.0,2,E2F Targets;G2-M Checkpoint,0.40940627470332364,0.5594657219140116,0.15005944721068792,-0.15005944721068792,-0.1431460940150815,-3.1026126893481226e-09,0,0.0,0.25,0.5893278900556519,-0.08843421740759219,predicted_worsening,0.25
38,rap_plus_pathways,H2AZ1,inhibit,1.0,differential_expression_effect,0.6153880489342868,3.0,2,E2F Targets;G2-M Checkpoint,0.40940627470332364,0.5594657219140116,0.15005944721068792,-0.15005944721068792,-0.1431460940150815,-3.1026126893481226e-09,0,0.0,0.25,0.6076940244671434,-0.0911902293847778,predicted_worsening,0.25
39,rap_plus_pathways,CKS1B,inhibit,1.0,differential_expression_effect,0.6875863313758503,2.0,2,E2F Targets;G2-M Checkpoint,0.40940627470332364,0.5594657219140116,0.15005944721068792,-0.15005944721068792,-0.1431460940150815,-3.1026126893481226e-09,0,0.0,0.25,0.6104598323545918,-0.09160526498745926,predicted_worsening,0.25
40,rap_plus_pathways,LMNB1,inhibit,1.0,differential_expression_effect,0.6887235532582613,2.0,2,E2F Targets;G2-M Checkpoint,0.40940627470332364,0.5594657219140116,0.15005944721068792,-0.15005944721068792,-0.1431460940150815,-3.1026126893481226e-09,0,0.0,0.25,0.6110284432957973,-0.09169059043097452,predicted_worsening,0.25
41,rap_plus_pathways,UBE2C,inhibit,1.0,differential_expression_effect,0.6201602651399948,2.0,1,G2-M Checkpoint,0.40940627470332364,0.6151796530936453,0.20577337839032178,-0.20577337839032178,-0.19479597087760087,-6.210466340049312e-09,0,0.0,0.25,0.476746799236664,-0.09810179951570083,predicted_worsening,0.25
42,rap_plus_pathways,KNL1,inhibit,1.0,differential_expression_effect,0.6242033036182136,2.0,1,G2-M Checkpoint,0.40940627470332364,0.6151796530936453,0.20577337839032178,-0.20577337839032178,-0.19479597087760087,-6.210466340049312e-09,0,0.0,0.25,0.47876831847577345,-0.09851777435901342,predicted_worsening,0.25
43,rap_plus_pathways,MKI67,inhibit,1.0,differential_expression_effect,0.6708860019200854,4.0,2,E2F Targets;G2-M Checkpoint,0.40940627470332364,0.5594657219140116,0.15005944721068792,-0.15005944721068792,-0.1431460940150815,-3.1026126893481226e-09,0,0.0,0.25,0.668776334293376,-0.10035620703165424,predicted_worsening,0.25
44,rap_plus_pathways,PBK,inhibit,1.0,differential_expression_effect,0.6421132486951168,2.0,1,G2-M Checkpoint,0.40940627470332364,0.6151796530936453,0.20577337839032178,-0.20577337839032178,-0.19479597087760087,-6.210466340049312e-09,0,0.0,0.25,0.487723291014225,-0.10036046931164315,predicted_worsening,0.25
45,rap_plus_pathways,CCNA2,inhibit,1.0,differential_expression_effect,0.6722182796119277,2.0,1,G2-M Checkpoint,0.40940627470332364,0.6151796530936453,0.20577337839032178,-0.20577337839032178,-0.19479597087760087,-6.210466340049312e-09,0,0.0,0.25,0.5027758064726305,-0.1034578762707918,predicted_worsening,0.25
46,rap_plus_pathways,KIF11,inhibit,1.0,differential_expression_effect,0.6880991043016356,2.0,1,G2-M Checkpoint,0.40940627470332364,0.6151796530936453,0.20577337839032178,-0.20577337839032178,-0.19479597087760087,-6.210466340049312e-09,0,0.0,0.25,0.5107162188174844,-0.10509180174480459,predicted_worsening,0.25
47,rap_plus_pathways,PRC1,inhibit,1.0,differential_expression_effect,0.6915602903572053,2.0,1,G2-M Checkpoint,0.40940627470332364,0.6151796530936453,0.20577337839032178,-0.20577337839032178,-0.19479597087760087,-6.210466340049312e-09,0,0.0,0.25,0.5124468118452693,-0.10544791171875063,predicted_worsening,0.25
48,rap_plus_pathways,TOP2A,inhibit,1.0,differential_expression_effect,0.7809166065664604,4.0,2,E2F Targets;G2-M Checkpoint,0.40940627470332364,0.5594657219140116,0.15005944721068792,-0.15005944721068792,-0.1431460940150815,-3.1026126893481226e-09,0,0.0,0.25,0.7237916366165635,-0.10861177288640063,predicted_worsening,0.25
49,rap_plus_pathways,E2F1,inhibit,1.0,transition_model_effect,0.6874416343554115,3.0,1,G2-M Checkpoint,0.40940627470332364,0.6151796530936453,0.20577337839032178,-0.20577337839032178,-0.19479597087760087,-6.210466340049312e-09,0,0.0,0.25,0.5437208171777057,-0.111883269451803,predicted_worsening,0.25
50,rap_plus_pathways,CENPF,inhibit,1.0,differential_expression_effect,0.6703024014578206,4.0,1,G2-M Checkpoint,0.40940627470332364,0.6151796530936453,0.20577337839032178,-0.20577337839032178,-0.19479597087760087,-6.210466340049312e-09,0,0.0,0.25,0.5684845340622436,-0.11697898313663584,predicted_worsening,0.25
1,rap_plus_pathways,HMGB2,inhibit,1.0,differential_expression_effect,0.7573902312818401,3.0,1,E2F Targets,0.40940627470332364,0.2849967062287228,-0.12440956847460082,0.12440956847460082,0.13426628773523314,0.24231700579401688,79508,1.0,0.25,0.57869511564092,0.07199520961524608,predicted_suppression,0.5
2,rap_plus_pathways,RRM2,inhibit,1.0,differential_expression_effect,0.6884224623231245,2.0,1,E2F Targets,0.40940627470332364,0.2849967062287228,-0.12440956847460082,0.12440956847460082,0.13426628773523314,0.24231700579401688,79508,1.0,0.25,0.5108778978282289,0.06355809881202117,predicted_suppression,0.5
3,rap_plus_pathways,GINS1,inhibit,1.0,differential_expression_effect,0.6352045905748,2.0,1,E2F Targets,0.40940627470332364,0.2849967062287228,-0.12440956847460082,0.12440956847460082,0.13426628773523314,0.24231700579401688,79508,1.0,0.25,0.48426896195406666,0.060247692582348314,predicted_suppression,0.5
4,rap_plus_pathways,MELK,inhibit,1.0,differential_expression_effect,0.5980906638233262,2.0,1,E2F Targets,0.40940627470332364,0.2849967062287228,-0.12440956847460082,0.12440956847460082,0.13426628773523314,0.24231700579401688,79508,1.0,0.25,0.46571199857832973,0.05793902877657391,predicted_suppression,0.5
5,rap_plus_pathways,KRT80,activate,-1.0,differential_expression_effect,0.6995790414627282,2.0,1,Keratinization R-HSA-6805567,0.40940627470332364,0.3440157293733473,-0.06539054532997626,0.06539054532997626,0.06798543508097435,0.1289652984115206,79508,1.0,0.25,0.5164561873980308,0.03377135173299765,predicted_suppression,0.5
6,rap_plus_pathways,IVL,activate,-1.0,differential_expression_effect,0.6192567491510668,2.0,1,Keratinization R-HSA-6805567,0.40940627470332364,0.3440157293733473,-0.06539054532997626,0.06539054532997626,0.06798543508097435,0.1289652984115206,79508,1.0,0.25,0.4762950412422,0.031145192484790994,predicted_suppression,0.5
7,rap_plus_pathways,CLU,activate,-1.0,differential_expression_effect,0.7603539739481504,2.0,0,,0.40940627470332364,0.3537043945471864,-0.05570188015613721,0.05570188015613721,0.0575727516228869,0.11012601879826134,79508,1.0,0.25,0.44684365364074186,0.024890031643627086,predicted_suppression,0.5
8,rap_plus_pathways,BCAS1,activate,-1.0,differential_expression_effect,0.6837812817613224,3.0,0,,0.40940627470332364,0.3537043945471864,-0.05570188015613721,0.05570188015613721,0.0575727516228869,0.11012601879826134,79508,1.0,0.25,0.4418906408806612,0.024614139520453257,predicted_suppression,0.5
9,rap_plus_pathways,MYO1B,activate,-1.0,differential_expression_effect,0.7054155897786791,2.0,0,,0.40940627470332364,0.3537043945471864,-0.05570188015613721,0.05570188015613721,0.0575727516228869,0.11012601879826134,79508,1.0,0.25,0.4193744615560062,0.02335994599813723,predicted_suppression,0.5
10,rap_plus_pathways,H4C3,inhibit,1.0,differential_expression_effect,0.705187779578552,2.0,0,,0.40940627470332364,0.3537043945471864,-0.05570188015613721,0.05570188015613721,0.0575727516228869,0.11012601879826134,79508,1.0,0.25,0.4192605564559427,0.02335360126990432,predicted_suppression,0.5
11,rap_plus_pathways,PHGDH,inhibit,1.0,differential_expression_effect,0.7003715177248218,2.0,0,,0.40940627470332364,0.3537043945471864,-0.05570188015613721,0.05570188015613721,0.0575727516228869,0.11012601879826134,79508,1.0,0.25,0.41685242552907753,0.023219463849615787,predicted_suppression,0.5
12,rap_plus_pathways,SDC2,activate,-1.0,differential_expression_effect,0.6971779366564773,2.0,0,,0.40940627470332364,0.3537043945471864,-0.05570188015613721,0.05570188015613721,0.0575727516228869,0.11012601879826134,79508,1.0,0.25,0.4152556349949053,0.023130519614646874,predicted_suppression,0.5
13,rap_plus_pathways,DHTKD1,inhibit,1.0,differential_expression_effect,0.6908306961041671,2.0,0,,0.40940627470332364,0.3537043945471864,-0.05570188015613721,0.05570188015613721,0.0575727516228869,0.11012601879826134,79508,1.0,0.25,0.4120820147187502,0.022953742998363395,predicted_suppression,0.5
14,rap_plus_pathways,NUDT3,inhibit,1.0,differential_expression_effect,0.6882075072090454,2.0,0,,0.40940627470332364,0.3537043945471864,-0.05570188015613721,0.05570188015613721,0.0575727516228869,0.11012601879826134,79508,1.0,0.25,0.4107704202711894,0.022880684721631905,predicted_suppression,0.5
15,rap_plus_pathways,ZWINT,inhibit,1.0,differential_expression_effect,0.6869889853380513,2.0,0,,0.40940627470332364,0.3537043945471864,-0.05570188015613721,0.05570188015613721,0.0575727516228869,0.11012601879826134,79508,1.0,0.25,0.4101611593356923,0.02284674774201903,predicted_suppression,0.5
16,rap_plus_pathways,YBX2,inhibit,1.0,differential_expression_effect,0.6835576591719393,2.0,0,,0.40940627470332364,0.3537043945471864,-0.05570188015613721,0.05570188015613721,0.0575727516228869,0.11012601879826134,79508,1.0,0.25,0.4084454962526363,0.02275118208257834,predicted_suppression,0.5
17,rap_plus_pathways,ARHGAP11A,inhibit,1.0,differential_expression_effect,0.6796115438135014,2.0,0,,0.40940627470332364,0.3537043945471864,-0.05570188015613721,0.05570188015613721,0.0575727516228869,0.11012601879826134,79508,1.0,0.25,0.40647243857341736,0.022641279060189336,predicted_suppression,0.5
18,rap_plus_pathways,NUF2,inhibit,1.0,differential_expression_effect,0.6675860052084984,2.0,0,,0.40940627470332364,0.3537043945471864,-0.05570188015613721,0.05570188015613721,0.0575727516228869,0.11012601879826134,79508,1.0,0.25,0.40045966927091586,0.0223063565050949,predicted_suppression,0.5
19,rap_plus_pathways,FBXO17,inhibit,1.0,differential_expression_effect,0.6531246883732527,2.0,0,,0.40940627470332364,0.3537043945471864,-0.05570188015613721,0.05570188015613721,0.0575727516228869,0.11012601879826134,79508,1.0,0.25,0.393229010853293,0.021903595236466504,predicted_suppression,0.5
20,rap_plus_pathways,NCF2,activate,-1.0,differential_expression_effect,0.6524182021795357,2.0,0,,0.40940627470332364,0.3537043945471864,-0.05570188015613721,0.05570188015613721,0.0575727516228869,0.11012601879826134,79508,1.0,0.25,0.3928757677564345,0.02188391893181931,predicted_suppression,0.5
21,rap_plus_pathways,KIF14,inhibit,1.0,differential_expression_effect,0.6503130591297537,2.0,0,,0.40940627470332364,0.3537043945471864,-0.05570188015613721,0.05570188015613721,0.0575727516228869,0.11012601879826134,79508,1.0,0.25,0.3918231962315435,0.02182528871888407,predicted_suppression,0.5
22,rap_plus_pathways,ENC1,activate,-1.0,differential_expression_effect,0.6496829350893555,2.0,0,,0.40940627470332364,0.3537043945471864,-0.05570188015613721,0.05570188015613721,0.0575727516228869,0.11012601879826134,79508,1.0,0.25,0.3915081342113444,0.021807739171993187,predicted_suppression,0.5
23,rap_plus_pathways,H4C8,activate,-1.0,differential_expression_effect,0.6461169056612761,2.0,0,,0.40940627470332364,0.3537043945471864,-0.05570188015613721,0.05570188015613721,0.0575727516228869,0.11012601879826134,79508,1.0,0.25,0.3897251194973047,0.02170842190007512,predicted_suppression,0.5
24,rap_plus_pathways,NCAPH,inhibit,1.0,differential_expression_effect,0.6304158464734002,2.0,0,,0.40940627470332364,0.3537043945471864,-0.05570188015613721,0.05570188015613721,0.0575727516228869,0.11012601879826134,79508,1.0,0.25,0.38187458990336676,0.02127113264147138,predicted_suppression,0.5
25,rap_plus_pathways,RND1,activate,-1.0,differential_expression_effect,0.625772321910648,2.0,0,,0.40940627470332364,0.3537043945471864,-0.05570188015613721,0.05570188015613721,0.0575727516228869,0.11012601879826134,79508,1.0,0.25,0.37955282762199066,0.02114180611712313,predicted_suppression,0.5
26,rap_plus_pathways,KIF20A,inhibit,1.0,differential_expression_effect,0.6085210341331331,2.0,0,,0.40940627470332364,0.3537043945471864,-0.05570188015613721,0.05570188015613721,0.0575727516228869,0.11012601879826134,79508,1.0,0.25,0.3709271837332332,0.020661341534962043,predicted_suppression,0.5
27,rap_plus_pathways,SYTL2,activate,-1.0,differential_expression_effect,0.607813155021956,2.0,0,,0.40940627470332364,0.3537043945471864,-0.05570188015613721,0.05570188015613721,0.0575727516228869,0.11012601879826134,79508,1.0,0.25,0.37057324417764465,0.020641626436254133,predicted_suppression,0.5
28,rap_plus_pathways,GPRC5A,activate,-1.0,differential_expression_effect,0.6065401780514027,2.0,0,,0.40940627470332364,0.3537043945471864,-0.05570188015613721,0.05570188015613721,0.0575727516228869,0.11012601879826134,79508,1.0,0.25,0.369936755692368,0.020606172830926493,predicted_suppression,0.5
29,rap_plus_pathways,ANXA1,activate,-1.0,differential_expression_effect,0.6065387251303759,2.0,0,,0.40940627470332364,0.3537043945471864,-0.05570188015613721,0.05570188015613721,0.0575727516228869,0.11012601879826134,79508,1.0,0.25,0.3699360292318546,0.020606132365710034,predicted_suppression,0.5
30,rap_plus_pathways,GAS2L3,inhibit,1.0,differential_expression_effect,0.6053413605080713,2.0,0,,0.40940627470332364,0.3537043945471864,-0.05570188015613721,0.05570188015613721,0.0575727516228869,0.11012601879826134,79508,1.0,0.25,0.3693373469207023,0.02057278463536263,predicted_suppression,0.5
31,rap_plus_pathways,MACC1,activate,-1.0,differential_expression_effect,0.5963635313460357,2.0,0,,0.40940627470332364,0.3537043945471864,-0.05570188015613721,0.05570188015613721,0.0575727516228869,0.11012601879826134,79508,1.0,0.25,0.3648484323396845,0.02032274365333964,predicted_suppression,0.5
32,rap_plus_pathways,IFI6,activate,-1.0,differential_expression_effect,0.8147518270098308,3.0,1,Interferon Alpha/Beta Signaling R-HSA-909733,0.40940627470332364,0.4001893041550014,-0.009216970548322214,0.009216970548322214,0.00930042914621125,0.01845701356517543,79508,1.0,0.25,0.6073759135049154,0.005598165906535105,predicted_suppression,0.5
33,rap_plus_pathways,ISG15,activate,-1.0,differential_expression_effect,0.6665757308663266,2.0,3,Interferon Alpha Response;Interferon Alpha/Beta Signaling R-HSA-909733;Interferon Gamma Response,0.40940627470332364,0.4295705316941134,0.020164256990789775,-0.020164256990789775,-0.020048086417079558,-2.0708997081852047e-10,0,0.0,0.25,0.6999545320998299,-0.014114063067128983,predicted_worsening,0.5
34,rap_plus_pathways,IFI27,activate,-1.0,differential_expression_effect,0.6117934528541784,3.0,3,Interferon Alpha Response;Interferon Alpha/Beta Signaling R-HSA-909733;Interferon Gamma Response,0.40940627470332364,0.4295705316941134,0.020164256990789775,-0.020164256990789775,-0.020048086417079558,-2.0708997081852047e-10,0,0.0,0.25,0.7058967264270891,-0.014233883000633048,predicted_worsening,0.5
35,rap_plus_pathways,AURKB,inhibit,1.0,differential_expression_effect,0.6030594551555394,2.0,2,E2F Targets;G2-M Checkpoint,0.40940627470332364,0.5356657213711019,0.12625944666777839,-0.12625944666777839,-0.12099485310980018,-2.254970066526401e-09,0,0.0,0.25,0.5681963942444364,-0.07174016233592939,predicted_worsening,0.5
36,rap_plus_pathways,CDC20,inhibit,1.0,differential_expression_effect,0.6363605104807625,2.0,2,E2F Targets;G2-M Checkpoint,0.40940627470332364,0.5356657213711019,0.12625944666777839,-0.12625944666777839,-0.12099485310980018,-2.254970066526401e-09,0,0.0,0.25,0.5848469219070479,-0.07384244874533727,predicted_worsening,0.5
37,rap_plus_pathways,PLK1,inhibit,1.0,differential_expression_effect,0.6453224467779706,2.0,2,E2F Targets;G2-M Checkpoint,0.40940627470332364,0.5356657213711019,0.12625944666777839,-0.12625944666777839,-0.12099485310980018,-2.254970066526401e-09,0,0.0,0.25,0.5893278900556519,-0.07440821330431595,predicted_worsening,0.5
38,rap_plus_pathways,H2AZ1,inhibit,1.0,differential_expression_effect,0.6153880489342868,3.0,2,E2F Targets;G2-M Checkpoint,0.40940627470332364,0.5356657213711019,0.12625944666777839,-0.12625944666777839,-0.12099485310980018,-2.254970066526401e-09,0,0.0,0.25,0.6076940244671434,-0.0767271112725369,predicted_worsening,0.5
39,rap_plus_pathways,CKS1B,inhibit,1.0,differential_expression_effect,0.6875863313758503,2.0,2,E2F Targets;G2-M Checkpoint,0.40940627470332364,0.5356657213711019,0.12625944666777839,-0.12625944666777839,-0.12099485310980018,-2.254970066526401e-09,0,0.0,0.25,0.6104598323545918,-0.07707632064599551,predicted_worsening,0.5
40,rap_plus_pathways,LMNB1,inhibit,1.0,differential_expression_effect,0.6887235532582613,2.0,2,E2F Targets;G2-M Checkpoint,0.40940627470332364,0.5356657213711019,0.12625944666777839,-0.12625944666777839,-0.12099485310980018,-2.254970066526401e-09,0,0.0,0.25,0.6110284432957973,-0.07714811314880136,predicted_worsening,0.5
41,rap_plus_pathways,MKI67,inhibit,1.0,differential_expression_effect,0.6708860019200854,4.0,2,E2F Targets;G2-M Checkpoint,0.40940627470332364,0.5356657213711019,0.12625944666777839,-0.12625944666777839,-0.12099485310980018,-2.254970066526401e-09,0,0.0,0.25,0.668776334293376,-0.08443932991238684,predicted_worsening,0.5
42,rap_plus_pathways,UBE2C,inhibit,1.0,differential_expression_effect,0.6201602651399948,2.0,1,G2-M Checkpoint,0.40940627470332364,0.5931466517418685,0.18374037703854504,-0.18374037703854504,-0.17432712564411462,-4.746217060320297e-09,0,0.0,0.25,0.476746799236664,-0.08759763664366418,predicted_worsening,0.5
43,rap_plus_pathways,KNL1,inhibit,1.0,differential_expression_effect,0.6242033036182136,2.0,1,G2-M Checkpoint,0.40940627470332364,0.5931466517418685,0.18374037703854504,-0.18374037703854504,-0.17432712564411462,-4.746217060320297e-09,0,0.0,0.25,0.47876831847577345,-0.08796907135084882,predicted_worsening,0.5
